data_source,signal,geo_value,time_value,source,geo_type,time_type,issue,lag,missing_value,missing_stderr,missing_sample_size,value,stderr,sample_size
jhu-csse,confirmed_incidence_num,il,2020-08-16,jhu-csse,state,day,2023-03-03,929,0,5,5,1561.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-17,jhu-csse,state,day,2023-03-03,928,0,5,5,1773.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-18,jhu-csse,state,day,2023-03-03,927,0,5,5,1739.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-19,jhu-csse,state,day,2023-03-03,926,0,5,5,2296.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-20,jhu-csse,state,day,2023-03-03,925,0,5,5,1832.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-21,jhu-csse,state,day,2023-03-03,924,0,5,5,2293.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-22,jhu-csse,state,day,2023-03-03,923,0,5,5,2356.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-23,jhu-csse,state,day,2023-03-03,922,0,5,5,1893.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-24,jhu-csse,state,day,2023-03-03,921,0,5,5,1612.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-25,jhu-csse,state,day,2023-03-03,920,0,5,5,1681.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-26,jhu-csse,state,day,2023-03-03,919,0,5,5,2156.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-27,jhu-csse,state,day,2023-03-03,918,0,5,5,1707.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-28,jhu-csse,state,day,2023-03-03,917,0,5,5,2436.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-29,jhu-csse,state,day,2023-03-03,916,0,5,5,1880.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-30,jhu-csse,state,day,2023-03-03,915,0,5,5,1992.0,,
jhu-csse,confirmed_incidence_num,il,2020-08-31,jhu-csse,state,day,2023-03-03,914,0,5,5,1666.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-01,jhu-csse,state,day,2023-03-03,913,0,5,5,1492.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-02,jhu-csse,state,day,2023-03-03,912,0,5,5,2128.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-03,jhu-csse,state,day,2023-03-03,911,0,5,5,1360.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-04,jhu-csse,state,day,2023-03-03,910,0,5,5,5594.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-05,jhu-csse,state,day,2023-03-03,909,0,5,5,2804.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-06,jhu-csse,state,day,2023-03-03,908,0,5,5,1413.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-07,jhu-csse,state,day,2023-03-03,907,0,5,5,1369.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-08,jhu-csse,state,day,2023-03-03,906,0,5,5,1392.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-09,jhu-csse,state,day,2023-03-03,905,0,5,5,1337.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-10,jhu-csse,state,day,2023-03-03,904,0,5,5,1953.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-11,jhu-csse,state,day,2023-03-03,903,0,5,5,2313.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-12,jhu-csse,state,day,2023-03-03,902,0,5,5,2120.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-13,jhu-csse,state,day,2023-03-03,901,0,5,5,1460.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-14,jhu-csse,state,day,2023-03-03,900,0,5,5,1372.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-15,jhu-csse,state,day,2023-03-03,899,0,5,5,1464.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-16,jhu-csse,state,day,2023-03-03,898,0,5,5,1943.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-17,jhu-csse,state,day,2023-03-03,897,0,5,5,2056.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-18,jhu-csse,state,day,2023-03-03,896,0,5,5,2223.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-19,jhu-csse,state,day,2023-03-03,895,0,5,5,2524.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-20,jhu-csse,state,day,2023-03-03,894,0,5,5,1402.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-21,jhu-csse,state,day,2023-03-03,893,0,5,5,1477.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-22,jhu-csse,state,day,2023-03-03,892,0,5,5,1533.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-23,jhu-csse,state,day,2023-03-03,891,0,5,5,1850.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-24,jhu-csse,state,day,2023-03-03,890,0,5,5,2256.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-25,jhu-csse,state,day,2023-03-03,889,0,5,5,2773.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-26,jhu-csse,state,day,2023-03-03,888,0,5,5,2441.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-27,jhu-csse,state,day,2023-03-03,887,0,5,5,1600.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-28,jhu-csse,state,day,2023-03-03,886,0,5,5,1709.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-29,jhu-csse,state,day,2023-03-03,885,0,5,5,1366.0,,
jhu-csse,confirmed_incidence_num,il,2020-09-30,jhu-csse,state,day,2023-03-03,884,0,5,5,2272.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-01,jhu-csse,state,day,2023-03-03,883,0,5,5,2164.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-02,jhu-csse,state,day,2023-03-03,882,0,5,5,2456.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-03,jhu-csse,state,day,2023-03-03,881,0,5,5,2442.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-04,jhu-csse,state,day,2023-03-03,880,0,5,5,1453.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-05,jhu-csse,state,day,2023-03-03,879,0,5,5,1853.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-06,jhu-csse,state,day,2023-03-03,878,0,5,5,1617.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-07,jhu-csse,state,day,2023-03-03,877,0,5,5,2630.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-08,jhu-csse,state,day,2023-03-03,876,0,5,5,3094.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-09,jhu-csse,state,day,2023-03-03,875,0,5,5,3117.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-10,jhu-csse,state,day,2023-03-03,874,0,5,5,2905.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-11,jhu-csse,state,day,2023-03-03,873,0,5,5,2727.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-12,jhu-csse,state,day,2023-03-03,872,0,5,5,2740.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-13,jhu-csse,state,day,2023-03-03,871,0,5,5,2853.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-14,jhu-csse,state,day,2023-03-03,870,0,5,5,2866.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-15,jhu-csse,state,day,2023-03-03,869,0,5,5,4014.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-16,jhu-csse,state,day,2023-03-03,868,0,5,5,5106.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-17,jhu-csse,state,day,2023-03-03,867,0,5,5,3629.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-18,jhu-csse,state,day,2023-03-03,866,0,5,5,4245.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-19,jhu-csse,state,day,2023-03-03,865,0,5,5,3113.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-20,jhu-csse,state,day,2023-03-03,864,0,5,5,3713.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-21,jhu-csse,state,day,2023-03-03,863,0,5,5,4342.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-22,jhu-csse,state,day,2023-03-03,862,0,5,5,4941.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-23,jhu-csse,state,day,2023-03-03,861,0,5,5,5000.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-24,jhu-csse,state,day,2023-03-03,860,0,5,5,6161.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-25,jhu-csse,state,day,2023-03-03,859,0,5,5,4057.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-26,jhu-csse,state,day,2023-03-03,858,0,5,5,4729.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-27,jhu-csse,state,day,2023-03-03,857,0,5,5,4000.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-28,jhu-csse,state,day,2023-03-03,856,0,5,5,6110.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-29,jhu-csse,state,day,2023-03-03,855,0,5,5,6362.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-30,jhu-csse,state,day,2023-03-03,854,0,5,5,8489.0,,
jhu-csse,confirmed_incidence_num,il,2020-10-31,jhu-csse,state,day,2023-03-03,853,0,5,5,7899.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-01,jhu-csse,state,day,2023-03-03,852,0,5,5,6980.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-02,jhu-csse,state,day,2023-03-03,851,0,5,5,6222.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-03,jhu-csse,state,day,2023-03-03,850,0,5,5,6516.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-04,jhu-csse,state,day,2023-03-03,849,0,5,5,7538.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-05,jhu-csse,state,day,2023-03-03,848,0,5,5,9935.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-06,jhu-csse,state,day,2023-03-03,847,0,5,5,11802.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-07,jhu-csse,state,day,2023-03-03,846,0,5,5,12438.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-08,jhu-csse,state,day,2023-03-03,845,0,5,5,10009.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-09,jhu-csse,state,day,2023-03-03,844,0,5,5,10573.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-10,jhu-csse,state,day,2023-03-03,843,0,5,5,12623.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-11,jhu-csse,state,day,2023-03-03,842,0,5,5,12657.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-12,jhu-csse,state,day,2023-03-03,841,0,5,5,12702.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-13,jhu-csse,state,day,2023-03-03,840,0,5,5,15415.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-14,jhu-csse,state,day,2023-03-03,839,0,5,5,11028.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-15,jhu-csse,state,day,2023-03-03,838,0,5,5,10631.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-16,jhu-csse,state,day,2023-03-03,837,0,5,5,11632.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-17,jhu-csse,state,day,2023-03-03,836,0,5,5,12601.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-18,jhu-csse,state,day,2023-03-03,835,0,5,5,8922.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-19,jhu-csse,state,day,2023-03-03,834,0,5,5,14612.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-20,jhu-csse,state,day,2023-03-03,833,0,5,5,13012.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-21,jhu-csse,state,day,2023-03-03,832,0,5,5,11891.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-22,jhu-csse,state,day,2023-03-03,831,0,5,5,10012.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-23,jhu-csse,state,day,2023-03-03,830,0,5,5,8322.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-24,jhu-csse,state,day,2023-03-03,829,0,5,5,9469.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-25,jhu-csse,state,day,2023-03-03,828,0,5,5,11378.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-26,jhu-csse,state,day,2023-03-03,827,0,5,5,12022.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-27,jhu-csse,state,day,2023-03-03,826,0,5,5,7574.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-28,jhu-csse,state,day,2023-03-03,825,0,5,5,7873.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-29,jhu-csse,state,day,2023-03-03,824,0,5,5,7178.0,,
jhu-csse,confirmed_incidence_num,il,2020-11-30,jhu-csse,state,day,2023-03-03,823,0,5,5,6190.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-01,jhu-csse,state,day,2023-03-03,822,0,5,5,12542.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-02,jhu-csse,state,day,2023-03-03,821,0,5,5,9757.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-03,jhu-csse,state,day,2023-03-03,820,0,5,5,10959.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-04,jhu-csse,state,day,2023-03-03,819,0,5,5,10526.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-05,jhu-csse,state,day,2023-03-03,818,0,5,5,9887.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-06,jhu-csse,state,day,2023-03-03,817,0,5,5,7598.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-07,jhu-csse,state,day,2023-03-03,816,0,5,5,8691.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-08,jhu-csse,state,day,2023-03-03,815,0,5,5,7910.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-09,jhu-csse,state,day,2023-03-03,814,0,5,5,8256.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-10,jhu-csse,state,day,2023-03-03,813,0,5,5,11101.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-11,jhu-csse,state,day,2023-03-03,812,0,5,5,9420.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-12,jhu-csse,state,day,2023-03-03,811,0,5,5,8737.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-13,jhu-csse,state,day,2023-03-03,810,0,5,5,7216.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-14,jhu-csse,state,day,2023-03-03,809,0,5,5,7214.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-15,jhu-csse,state,day,2023-03-03,808,0,5,5,7359.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-16,jhu-csse,state,day,2023-03-03,807,0,5,5,7123.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-17,jhu-csse,state,day,2023-03-03,806,0,5,5,8828.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-18,jhu-csse,state,day,2023-03-03,805,0,5,5,7377.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-19,jhu-csse,state,day,2023-03-03,804,0,5,5,7562.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-20,jhu-csse,state,day,2023-03-03,803,0,5,5,6003.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-21,jhu-csse,state,day,2023-03-03,802,0,5,5,4699.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-22,jhu-csse,state,day,2023-03-03,801,0,5,5,6239.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-23,jhu-csse,state,day,2023-03-03,800,0,5,5,6762.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-24,jhu-csse,state,day,2023-03-03,799,0,5,5,7037.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-25,jhu-csse,state,day,2023-03-03,798,0,5,5,5742.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-26,jhu-csse,state,day,2023-03-03,797,0,5,5,3293.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-27,jhu-csse,state,day,2023-03-03,796,0,5,5,3767.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-28,jhu-csse,state,day,2023-03-03,795,0,5,5,4453.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-29,jhu-csse,state,day,2023-03-03,794,0,5,5,5644.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-30,jhu-csse,state,day,2023-03-03,793,0,5,5,7374.0,,
jhu-csse,confirmed_incidence_num,il,2020-12-31,jhu-csse,state,day,2023-03-03,792,0,5,5,8009.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-01,jhu-csse,state,day,2023-03-03,791,0,5,5,0.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-02,jhu-csse,state,day,2023-03-03,790,0,5,5,11963.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-03,jhu-csse,state,day,2023-03-03,789,0,5,5,4469.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-04,jhu-csse,state,day,2023-03-03,788,0,5,5,5059.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-05,jhu-csse,state,day,2023-03-03,787,0,5,5,6839.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-06,jhu-csse,state,day,2023-03-03,786,0,5,5,7569.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-07,jhu-csse,state,day,2023-03-03,785,0,5,5,8757.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-08,jhu-csse,state,day,2023-03-03,784,0,5,5,9277.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-09,jhu-csse,state,day,2023-03-03,783,0,5,5,6717.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-10,jhu-csse,state,day,2023-03-03,782,0,5,5,4711.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-11,jhu-csse,state,day,2023-03-03,781,0,5,5,4776.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-12,jhu-csse,state,day,2023-03-03,780,0,5,5,6642.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-13,jhu-csse,state,day,2023-03-03,779,0,5,5,5862.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-14,jhu-csse,state,day,2023-03-03,778,0,5,5,6652.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-15,jhu-csse,state,day,2023-03-03,777,0,5,5,6642.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-16,jhu-csse,state,day,2023-03-03,776,0,5,5,5343.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-17,jhu-csse,state,day,2023-03-03,775,0,5,5,4162.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-18,jhu-csse,state,day,2023-03-03,774,0,5,5,3385.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-19,jhu-csse,state,day,2023-03-03,773,0,5,5,4318.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-20,jhu-csse,state,day,2023-03-03,772,0,5,5,4822.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-21,jhu-csse,state,day,2023-03-03,771,0,5,5,4979.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-22,jhu-csse,state,day,2023-03-03,770,0,5,5,7042.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-23,jhu-csse,state,day,2023-03-03,769,0,5,5,5152.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-24,jhu-csse,state,day,2023-03-03,768,0,5,5,3292.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-25,jhu-csse,state,day,2023-03-03,767,0,5,5,2944.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-26,jhu-csse,state,day,2023-03-03,766,0,5,5,3667.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-27,jhu-csse,state,day,2023-03-03,765,0,5,5,3751.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-28,jhu-csse,state,day,2023-03-03,764,0,5,5,4191.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-29,jhu-csse,state,day,2023-03-03,763,0,5,5,4156.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-30,jhu-csse,state,day,2023-03-03,762,0,5,5,3345.0,,
jhu-csse,confirmed_incidence_num,il,2021-01-31,jhu-csse,state,day,2023-03-03,761,0,5,5,2428.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-01,jhu-csse,state,day,2023-03-03,760,0,5,5,2312.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-02,jhu-csse,state,day,2023-03-03,759,0,5,5,2304.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-03,jhu-csse,state,day,2023-03-03,758,0,5,5,3314.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-04,jhu-csse,state,day,2023-03-03,757,0,5,5,3328.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-05,jhu-csse,state,day,2023-03-03,756,0,5,5,3660.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-06,jhu-csse,state,day,2023-03-03,755,0,5,5,3062.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-07,jhu-csse,state,day,2023-03-03,754,0,5,5,2065.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-08,jhu-csse,state,day,2023-03-03,753,0,5,5,1742.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-09,jhu-csse,state,day,2023-03-03,752,0,5,5,2082.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-10,jhu-csse,state,day,2023-03-03,751,0,5,5,2825.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-11,jhu-csse,state,day,2023-03-03,750,0,5,5,2838.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-12,jhu-csse,state,day,2023-03-03,749,0,5,5,2598.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-13,jhu-csse,state,day,2023-03-03,748,0,5,5,2092.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-14,jhu-csse,state,day,2023-03-03,747,0,5,5,1631.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-15,jhu-csse,state,day,2023-03-03,746,0,5,5,1420.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-16,jhu-csse,state,day,2023-03-03,745,0,5,5,1348.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-17,jhu-csse,state,day,2023-03-03,744,0,5,5,1795.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-18,jhu-csse,state,day,2023-03-03,743,0,5,5,1967.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-19,jhu-csse,state,day,2023-03-03,742,0,5,5,2218.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-20,jhu-csse,state,day,2023-03-03,741,0,5,5,1922.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-21,jhu-csse,state,day,2023-03-03,740,0,5,5,1585.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-22,jhu-csse,state,day,2023-03-03,739,0,5,5,1246.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-23,jhu-csse,state,day,2023-03-03,738,0,5,5,1665.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-24,jhu-csse,state,day,2023-03-03,737,0,5,5,2022.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-25,jhu-csse,state,day,2023-03-03,736,0,5,5,1884.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-26,jhu-csse,state,day,2023-03-03,735,0,5,5,2441.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-27,jhu-csse,state,day,2023-03-03,734,0,5,5,1780.0,,
jhu-csse,confirmed_incidence_num,il,2021-02-28,jhu-csse,state,day,2023-03-03,733,0,5,5,1249.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-01,jhu-csse,state,day,2023-03-03,732,0,5,5,1143.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-02,jhu-csse,state,day,2023-03-03,731,0,5,5,1577.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-03,jhu-csse,state,day,2023-03-03,730,0,5,5,2104.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-04,jhu-csse,state,day,2023-03-03,729,0,5,5,1740.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-05,jhu-csse,state,day,2023-03-03,728,0,5,5,1442.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-06,jhu-csse,state,day,2023-03-03,727,0,5,5,2565.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-07,jhu-csse,state,day,2023-03-03,726,0,5,5,1068.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-08,jhu-csse,state,day,2023-03-03,725,0,5,5,1182.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-09,jhu-csse,state,day,2023-03-03,724,0,5,5,1510.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-10,jhu-csse,state,day,2023-03-03,723,0,5,5,1682.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-11,jhu-csse,state,day,2023-03-03,722,0,5,5,1700.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-12,jhu-csse,state,day,2023-03-03,721,0,5,5,1763.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-13,jhu-csse,state,day,2023-03-03,720,0,5,5,1675.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-14,jhu-csse,state,day,2023-03-03,719,0,5,5,1484.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-15,jhu-csse,state,day,2023-03-03,718,0,5,5,782.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-16,jhu-csse,state,day,2023-03-03,717,0,5,5,1997.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-17,jhu-csse,state,day,2023-03-03,716,0,5,5,1655.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-18,jhu-csse,state,day,2023-03-03,715,0,5,5,2325.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-19,jhu-csse,state,day,2023-03-03,714,0,5,5,2380.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-20,jhu-csse,state,day,2023-03-03,713,0,5,5,1962.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-21,jhu-csse,state,day,2023-03-03,712,0,5,5,1431.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-22,jhu-csse,state,day,2023-03-03,711,0,5,5,1220.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-23,jhu-csse,state,day,2023-03-03,710,0,5,5,1832.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-24,jhu-csse,state,day,2023-03-03,709,0,5,5,2793.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-25,jhu-csse,state,day,2023-03-03,708,0,5,5,2190.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-26,jhu-csse,state,day,2023-03-03,707,0,5,5,3002.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-27,jhu-csse,state,day,2023-03-03,706,0,5,5,2678.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-28,jhu-csse,state,day,2023-03-03,705,0,5,5,2250.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-29,jhu-csse,state,day,2023-03-03,704,0,5,5,1761.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-30,jhu-csse,state,day,2023-03-03,703,0,5,5,2404.0,,
jhu-csse,confirmed_incidence_num,il,2021-03-31,jhu-csse,state,day,2023-03-03,702,0,5,5,2592.0,,
jhu-csse,confirmed_incidence_num,il,2021-04-01,jhu-csse,state,day,2023-03-03,701,0,5,5,3526.0,,
jhu-csse,confirmed_incidence_num,il,2021-04-02,jhu-csse,state,day,2023-03-03,700,0,5,5,3235.0,,
jhu-csse,confirmed_incidence_num,il,2021-04-03,jhu-csse,state,day,2023-03-03,699,0,5,5,2839.0,,
jhu-csse,confirmed_incidence_num,il,2021-04-04,jhu-csse,state,day,2023-03-03,698,0,5,5,2449.0,,
